时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-08 17:48:47","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:49:26","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:49:27","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","-","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:49:59","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:50:06","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:50:29","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:51:04","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:51:09","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:51:39","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP02","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:51:44","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:52:05","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:53:58","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 18:03:14","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:08:49","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","-","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:11:23","接入","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:12:03","接入","0C-84-DC-EF-93-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","0C-84-DC-EF-93-DB","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:26:42","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-08 18:42:31","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-08 18:44:11","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","-","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-08 18:45:18","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-08 18:49:25","接入","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","3C-6A-A7-FB-C4-2B","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-08 18:54:05","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.6","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-08 18:54:13","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.7","48-43-7C-58-97-31","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-08 19:20:14","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.1","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 19:20:18","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-08 19:22:02","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:11:23","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 08:21:08","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:22:41","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:27:51","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-09 08:37:09","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","-","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-09 08:37:11","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-AD-User","11","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:37:45","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:37:55","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:38:39","接入","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","3C-6A-A7-FB-C4-2B","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-09 08:38:43","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:42:44","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:42:46","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:44:51","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-E9-6A-47-AF-AF","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:46:13","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:47:57","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.13","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:48:20","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:21","接入","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","3C-6A-A7-FB-C4-2B","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NBLLN","Windows PC","Intel Corporate"
="2019-01-09 08:48:46","接入","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","3C-6A-A7-FB-C4-2B","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBLLN","Windows PC","Intel Corporate"
="2019-01-09 08:48:47","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.167","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:48:48","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.14","94-E9-6A-47-AF-AF","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPair","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:54","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.15","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:55","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:59","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:48:59","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:49:13","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.13","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:49:19","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 08:53:53","接入","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B4-8B-19-60-00-BD","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 08:57:03","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:58:54","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 09:00:20","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:00:37","接入","34-23-87-3A-BD-26","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-BD-26","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:02:31","接入","94-65-9C-A2-1C-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","94-65-9C-A2-1C-A5","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-09 09:02:57","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:04:01","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:06:07","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:10:13","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 09:10:19","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 09:11:47","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 09:16:12","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:26:17","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:26:25","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.22","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:34:10","接入","3C-6A-A7-72-CD-B5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","3C-6A-A7-72-CD-B5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Intel Corporate"
="2019-01-09 09:35:41","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:38:40","接入","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","14-BD-61-D5-AC-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 09:40:15","接入","34-23-87-3A-AF-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-AF-3C","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:49:33","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:01","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:03","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:22","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 10:18:52","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 10:31:06","接入","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 10:32:25","接入","34-23-87-3A-BD-21","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-BD-21","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 10:57:07","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 11:08:10","接入","3C-6A-A7-72-CD-B5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","3C-6A-A7-72-CD-B5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Intel Corporate"
="2019-01-09 11:11:08","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 11:22:21","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-09 11:25:23","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 11:28:59","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-09 11:31:27","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-2B-D2-E8-27-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
